stn	wban	weather_year	weather_month	weather_day	temp	dewp	weather
747186	0316	2010	09	18	  64.7	  23.3	Sunny
747186	0316	2010	09	19	  66.1	  30.2	Sunny
747186	0316	2010	09	20	  66.5	  41.2	Sunny
747186	0316	2010	09	21	  62.8	  38.0	Sunny
747186	0316	2010	09	22	  55.7	  44.5	Sunny
747186	0316	2010	09	23	  62.8	  32.8	Sunny
747186	0316	2010	09	24	  69.7	  39.1	Sunny
747186	0316	2010	09	25	  73.5	  33.0	Sunny
747186	0316	2010	09	26	  74.1	  33.4	Sunny
747186	0316	2010	09	27	  79.7	  42.9	Sunny
747186	0316	2010	09	28	  78.3	  47.3	Sunny
747186	0316	2010	09	29	  73.3	  53.5	Sunny
747186	0316	2010	09	30	  70.6	  56.7	Sunny
747186	0316	2010	10	01	  71.4	  55.4	Sunny
747186	0316	2010	10	02	  71.5	  55.5	Sunny
747186	0316	2010	10	03	  69.3	  57.1	Sunny
747186	0316	2010	10	04	  59.9	  54.5	Sunny
747186	0316	2010	10	05	  52.2	  46.3	Sunny
747186	0316	2010	10	06	  50.1	  42.5	Sunny
747186	0316	2010	10	07	  52.4	  42.5	Sunny
747186	0316	2010	10	08	  55.1	  38.3	Sunny
747186	0316	2010	10	09	  59.8	  34.4	Sunny
747186	0316	2010	10	10	  65.0	  32.4	Sunny
747186	0316	2010	10	11	  67.1	  35.3	Sunny
747186	0316	2010	10	12	  66.8	  38.5	Sunny
747186	0316	2010	10	13	  70.4	  37.7	Sunny
747186	0316	2010	10	14	  72.5	  38.9	Sunny
747186	0316	2010	10	15	  62.8	  49.5	Sunny
747186	0316	2010	10	16	  59.0	  52.1	Sunny
747186	0316	2010	10	17	  54.9	  53.3	Sunny
747186	0316	2010	10	18	  54.2	  51.9	Sunny
747186	0316	2010	10	19	  53.8	  52.5	Sunny
747186	0316	2010	10	20	  51.5	  48.9	Sunny
747186	0316	2010	10	21	  52.9	  50.0	Sunny
747186	0316	2010	10	22	  54.2	  50.5	Sunny
747186	0316	2010	10	23	  51.8	  48.5	Sunny
747186	0316	2010	10	24	  55.1	  49.9	Sunny
747186	0316	2010	10	25	  55.6	  53.4	Sunny
747186	0316	2010	10	26	  54.5	  48.7	Sunny
747186	0316	2010	10	27	  55.2	  30.9	Sunny
747186	0316	2010	10	28	  59.2	  21.1	Sunny
747186	0316	2010	10	29	  57.5	  38.0	Sunny
747186	0316	2010	10	30	  51.5	  45.6	Sunny
747186	0316	2010	10	31	  48.0	  42.3	Sunny
747186	0316	2010	11	01	  60.5	  34.1	Sunny
747186	0316	2010	11	02	  72.1	  28.6	Sunny
747186	0316	2010	11	03	  64.1	  30.3	Sunny
747186	0316	2010	11	04	  70.2	  32.2	Sunny
747186	0316	2010	11	05	  61.6	  33.8	Sunny
747186	0316	2010	11	06	  56.9	  37.0	Sunny
747186	0316	2010	11	07	  51.8	  43.2	Sunny
747186	0316	2010	11	08	  51.3	  46.7	Sunny
747186	0316	2010	11	09	  45.8	  32.6	Sunny
747186	0316	2010	11	10	  43.6	  34.2	Sunny
747186	0316	2010	11	11	  45.7	  31.5	Sunny
747186	0316	2010	11	12	  55.8	  15.9	Sunny
747186	0316	2010	11	13	  55.5	  12.5	Sunny
747186	0316	2010	11	14	  51.8	  21.6	Sunny
747186	0316	2010	11	15	  52.5	  30.2	Sunny
747186	0316	2010	11	16	  51.4	  31.9	Sunny
747186	0316	2010	11	17	  52.1	  34.6	Sunny
747186	0316	2010	11	18	  56.3	  33.7	Sunny
747186	0316	2010	11	19	  45.1	  37.1	Sunny
747186	0316	2010	11	20	  48.7	  45.7	Sunny
747186	0316	2010	11	21	  47.1	  44.8	Sunny
747186	0316	2010	11	22	  43.5	  37.9	Sunny
747186	0316	2010	11	23	  38.4	  33.5	Sunny
747186	0316	2010	11	24	  44.0	  39.7	Sunny
747186	0316	2010	11	25	  36.7	  17.4	Sunny
747186	0316	2010	11	26	  46.9	  -0.5	Sunny
747186	0316	2010	11	27	  38.7	  12.0	Sunny
747186	0316	2010	11	28	  43.6	  36.5	Sunny
747186	0316	2010	11	29	  35.6	  19.4	Sunny
747186	0316	2010	11	30	  45.1	   4.0	Sunny
747186	0316	2010	12	01	  52.1	  -5.3	Sunny
747186	0316	2010	12	02	  51.2	  12.7	Sunny
747186	0316	2010	12	03	  49.6	  20.2	Sunny
747186	0316	2010	12	04	  45.8	  22.5	Sunny
747186	0316	2010	12	05	  49.9	  26.2	Sunny
747186	0316	2010	12	06	  50.9	  41.2	Sunny
747186	0316	2010	12	07	  51.6	  29.5	Sunny
747186	0316	2010	12	08	  50.6	  20.4	Sunny
747186	0316	2010	12	09	  47.4	  23.6	Sunny
747186	0316	2010	12	10	  51.3	  38.3	Sunny
747186	0316	2010	12	11	  54.4	  39.5	Sunny
747186	0316	2010	12	12	  66.0	  35.2	Sunny
747186	0316	2010	12	13	  58.3	  30.6	Sunny
747186	0316	2010	12	14	  49.0	  29.6	Sunny
747186	0316	2010	12	15	  43.1	  37.9	Sunny
747186	0316	2010	12	16	  47.1	  44.9	Sunny
747186	0316	2010	12	17	  42.5	  39.3	Sunny
747186	0316	2010	12	18	  50.7	  49.2	Sunny
747186	0316	2010	12	19	  50.4	  49.3	Sunny
747186	0316	2010	12	20	  52.8	  52.1	Sunny
747186	0316	2010	12	21	  51.3	  50.0	Sunny
747186	0316	2010	12	22	  51.0	  49.4	Sunny
747186	0316	2010	12	23	  45.2	  41.9	Sunny
747186	0316	2010	12	24	  49.4	  38.3	Sunny
747186	0316	2010	12	25	  51.1	  37.2	Sunny
747186	0316	2010	12	26	  46.0	  42.9	Sunny
747186	0316	2010	12	27	  45.9	  31.2	Sunny
747186	0316	2010	12	28	  44.1	  24.7	Sunny
747186	0316	2010	12	29	  42.6	  38.2	Sunny
747186	0316	2010	12	30	  40.3	  30.8	Sunny
747186	0316	2010	12	31	  33.6	  26.2	Sunny
747188	2315	2010	01	01	  51.1	  19.9	Sunny
747188	2315	2010	01	02	  57.1	  17.5	Sunny
747188	2315	2010	01	03	  55.8	  21.5	Sunny
747188	2315	2010	01	04	  54.3	  21.9	Sunny
747188	2315	2010	01	05	  54.0	  21.5	Sunny
747188	2315	2010	01	06	  53.3	  20.8	Sunny
747188	2315	2010	01	07	  52.3	  24.9	Sunny
747188	2315	2010	01	08	  58.8	  29.7	Sunny
747188	2315	2010	01	09	  55.2	  24.6	Sunny
747188	2315	2010	01	10	  56.2	  21.3	Sunny
747188	2315	2010	01	11	  55.9	  21.1	Sunny
747188	2315	2010	01	12	  54.3	  21.4	Sunny
747188	2315	2010	01	13	  56.7	  23.8	Sunny
747188	2315	2010	01	14	  63.5	  30.1	Sunny
747188	2315	2010	01	15	  62.1	  26.5	Sunny
747188	2315	2010	01	16	  59.2	  25.8	Sunny
747188	2315	2010	01	17	  55.6	  28.3	Sunny
747188	2315	2010	01	18	  58.6	  43.6	Sunny
747188	2315	2010	01	19	  53.8	  48.7	Sunny
747188	2315	2010	01	20	  53.2	  44.0	Sunny
747188	2315	2010	01	21	  55.1	  50.7	Sunny
747188	2315	2010	01	22	  54.1	  42.2	Sunny
747188	2315	2010	01	23	  49.1	  37.9	Sunny
747188	2315	2010	01	24	  48.4	  38.6	Sunny
747188	2315	2010	01	25	  50.2	  38.5	Sunny
747188	2315	2010	01	26	  52.7	  40.5	Sunny
747188	2315	2010	01	27	  57.6	  42.4	Sunny
747188	2315	2010	01	28	  58.4	  40.9	Sunny
747188	2315	2010	01	29	  56.1	  39.2	Sunny
747188	2315	2010	01	30	  55.9	  42.9	Sunny
747188	2315	2010	01	31	  57.2	  43.1	Sunny
747188	2315	2010	02	01	  56.5	  39.1	Sunny
747188	2315	2010	02	02	  57.7	  42.1	Sunny
747188	2315	2010	02	03	  58.3	  39.9	Sunny
747188	2315	2010	02	04	  57.6	  37.4	Sunny
747188	2315	2010	02	05	  59.0	  45.6	Sunny
747188	2315	2010	02	06	  57.5	  49.9	Sunny
747188	2315	2010	02	07	  55.5	  45.0	Sunny
747188	2315	2010	02	08	  54.6	  41.5	Sunny
747188	2315	2010	02	09	  53.9	  42.3	Sunny
747188	2315	2010	02	10	  56.1	  44.6	Sunny
747188	2315	2010	02	11	  54.5	  44.4	Sunny
747188	2315	2010	02	12	  56.3	  45.1	Sunny
747188	2315	2010	02	13	  59.5	  42.6	Sunny
747188	2315	2010	02	14	  64.7	  39.5	Sunny
747188	2315	2010	02	15	  64.0	  38.2	Sunny
747188	2315	2010	02	16	  63.3	  39.7	Sunny
747188	2315	2010	02	17	  63.3	  38.7	Sunny
747188	2315	2010	02	18	  61.7	  39.8	Sunny
747188	2315	2010	02	19	  65.3	  36.4	Sunny
747188	2315	2010	02	20	  59.9	  41.8	Sunny
747188	2315	2010	02	21	  59.7	  40.9	Sunny
747188	2315	2010	02	22	  58.8	  39.2	Sunny
747188	2315	2010	02	23	  54.7	  18.7	Sunny
747188	2315	2010	02	24	  54.5	  29.4	Sunny
747188	2315	2010	02	25	  61.9	  33.9	Sunny
747188	2315	2010	02	26	  61.9	  28.3	Sunny
747188	2315	2010	02	27	  60.9	  35.2	Sunny
747188	2315	2010	02	28	  59.9	  43.8	Sunny
747188	2315	2010	03	01	  60.1	  40.7	Sunny
747188	2315	2010	03	02	  60.2	  41.5	Sunny
747188	2315	2010	03	03	  62.6	  40.5	Sunny
747188	2315	2010	03	04	  61.3	  36.9	Sunny
747188	2315	2010	03	05	  57.0	  27.6	Sunny
747188	2315	2010	03	06	  60.0	  31.5	Sunny
747188	2315	2010	03	07	  57.4	  44.2	Sunny
747188	2315	2010	03	08	  53.3	  47.4	Sunny
747188	2315	2010	03	09	  57.9	  36.9	Sunny
747188	2315	2010	03	10	  54.5	  31.2	Sunny
747188	2315	2010	03	11	  57.4	  28.1	Sunny
747188	2315	2010	03	12	  55.6	  32.1	Sunny
747188	2315	2010	03	13	  59.3	  39.0	Sunny
747188	2315	2010	03	14	  62.9	  19.3	Sunny
747188	2315	2010	03	15	  64.9	  30.4	Sunny
747188	2315	2010	03	16	  66.2	  38.3	Sunny
747188	2315	2010	03	17	  68.7	  37.8	Sunny
747188	2315	2010	03	18	  68.6	  37.9	Sunny
747188	2315	2010	03	19	  72.6	  31.1	Sunny
747188	2315	2010	03	20	  66.1	  20.7	Sunny
747188	2315	2010	03	21	  63.3	  29.1	Sunny
747188	2315	2010	03	22	  65.0	  33.0	Sunny
747188	2315	2010	03	23	  69.4	  26.9	Sunny
747188	2315	2010	03	24	  65.9	  21.2	Sunny
747188	2315	2010	03	25	  64.2	  28.1	Sunny
747188	2315	2010	03	26	  67.2	  28.7	Sunny
747188	2315	2010	03	27	  65.9	  20.8	Sunny
747188	2315	2010	03	28	  64.6	  20.0	Sunny
747188	2315	2010	03	29	  64.7	  20.1	Sunny
747188	2315	2010	03	30	  71.7	  28.2	Sunny
747188	2315	2010	03	31	  70.3	  35.9	Sunny
747188	2315	2010	04	01	  59.7	  25.6	Sunny
747188	2315	2010	04	02	  60.0	  29.8	Sunny
747188	2315	2010	04	03	  65.5	  33.8	Sunny
747188	2315	2010	04	04	  67.4	  33.4	Sunny
747188	2315	2010	04	05	  67.3	  36.7	Sunny
747188	2315	2010	04	06	  64.2	  24.1	Sunny
747188	2315	2010	04	07	  66.4	  16.1	Sunny
747188	2315	2010	04	08	  66.9	  16.6	Sunny
747188	2315	2010	04	09	  68.4	  25.5	Sunny
747188	2315	2010	04	10	  73.0	  27.9	Sunny
747188	2315	2010	04	11	  74.0	  31.2	Sunny
747188	2315	2010	04	12	  67.9	  36.5	Sunny
747188	2315	2010	04	13	  61.6	  31.8	Sunny
747188	2315	2010	04	14	  64.0	  26.7	Sunny
747188	2315	2010	04	15	  68.7	  28.2	Sunny
747188	2315	2010	04	16	  74.7	  32.8	Sunny
747188	2315	2010	04	17	  75.7	  30.4	Sunny
747188	2315	2010	04	18	  77.2	  32.3	Sunny
747188	2315	2010	04	19	  79.7	  38.5	Sunny
747188	2315	2010	04	20	  78.4	  44.9	Sunny
747188	2315	2010	04	21	  67.0	  33.4	Sunny
747188	2315	2010	04	22	  58.9	  34.5	Sunny
747188	2315	2010	04	23	  58.6	  37.1	Sunny
747188	2315	2010	04	24	  69.7	  41.2	Sunny
747188	2315	2010	04	25	  74.6	  36.1	Sunny
747188	2315	2010	04	26	  78.5	  30.0	Sunny
747188	2315	2010	04	27	  82.9	  29.9	Sunny
747188	2315	2010	04	28	  78.1	  35.7	Sunny
747188	2315	2010	04	29	  66.0	  29.1	Sunny
747188	2315	2010	04	30	  66.2	  18.4	Sunny
747188	2315	2010	05	01	  70.1	  22.0	Sunny
747188	2315	2010	05	02	  73.3	  26.1	Sunny
747188	2315	2010	05	03	  72.1	  15.7	Sunny
747188	2315	2010	05	04	  76.7	  24.2	Sunny
747188	2315	2010	05	05	  81.9	  32.7	Sunny
747188	2315	2010	05	06	  80.7	  34.8	Sunny
747188	2315	2010	05	07	  82.3	  14.4	Sunny
747188	2315	2010	05	08	  81.7	  20.9	Sunny
747188	2315	2010	05	09	  81.8	  32.5	Sunny
747188	2315	2010	05	10	  70.8	  32.9	Sunny
747188	2315	2010	05	11	  69.8	  30.3	Sunny
747188	2315	2010	05	12	  72.0	  25.5	Sunny
747188	2315	2010	05	13	  76.0	  28.9	Sunny
747188	2315	2010	05	14	  80.5	  28.2	Sunny
747188	2315	2010	05	15	  80.7	  27.0	Sunny
747188	2315	2010	05	16	  82.4	  27.1	Sunny
747188	2315	2010	05	17	  81.1	  33.4	Sunny
747188	2315	2010	05	18	  76.8	  41.0	Sunny
747188	2315	2010	05	19	  79.5	  39.5	Sunny
747188	2315	2010	05	20	  86.0	  39.0	Sunny
747188	2315	2010	05	21	  85.6	  38.0	Sunny
747188	2315	2010	05	22	  78.4	  35.4	Sunny
747188	2315	2010	05	23	  67.7	  33.0	Sunny
747188	2315	2010	05	24	  65.4	  30.8	Sunny
747188	2315	2010	05	25	  72.5	  24.3	Sunny
747188	2315	2010	05	26	  78.6	  33.9	Sunny
747188	2315	2010	05	27	  79.5	  43.9	Sunny
747188	2315	2010	05	28	  77.1	  42.1	Sunny
747188	2315	2010	05	29	  79.5	  22.7	Sunny
747188	2315	2010	05	30	  82.1	  19.9	Sunny
747188	2315	2010	05	31	  85.9	  25.8	Sunny
747188	2315	2010	06	01	  86.2	  29.6	Sunny
747188	2315	2010	06	02	  84.3	  37.3	Sunny
747188	2315	2010	06	03	  86.4	  40.0	Sunny
747188	2315	2010	06	04	  90.1	  43.4	Sunny
747188	2315	2010	06	05	  92.8	  45.1	Sunny
747188	2315	2010	06	06	  95.2	  44.6	Sunny
747188	2315	2010	06	07	  95.5	  45.3	Sunny
747188	2315	2010	06	08	  93.6	  50.9	Sunny
747188	2315	2010	06	09	  91.6	  46.0	Sunny
747188	2315	2010	06	10	  90.0	  46.3	Sunny
747188	2315	2010	06	11	  83.1	  41.5	Sunny
747188	2315	2010	06	12	  83.5	  39.5	Sunny
747188	2315	2010	06	13	  83.4	  42.4	Sunny
747188	2315	2010	06	14	  88.0	  36.0	Sunny
747188	2315	2010	06	15	  92.2	  36.2	Sunny
747188	2315	2010	06	16	  91.7	  32.9	Sunny
747188	2315	2010	06	17	  86.7	  28.2	Sunny
747188	2315	2010	06	18	  89.3	  24.5	Sunny
747188	2315	2010	06	19	  89.3	  29.0	Sunny
747188	2315	2010	06	20	  87.6	  30.8	Sunny
747188	2315	2010	06	21	  89.0	  30.2	Sunny
747188	2315	2010	06	22	  86.8	  28.6	Sunny
747188	2315	2010	06	23	  88.8	  23.2	Sunny
747188	2315	2010	06	24	  93.0	  25.3	Sunny
747188	2315	2010	06	25	  94.7	  26.3	Sunny
747188	2315	2010	06	26	  91.5	  39.3	Sunny
747188	2315	2010	06	27	  92.7	  43.0	Sunny
747188	2315	2010	06	28	  96.1	  42.0	Sunny
747188	2315	2010	06	29	  93.7	  39.8	Sunny
747188	2315	2010	06	30	  95.0	  37.7	Sunny
747188	2315	2010	07	01	  98.7	  34.4	Sunny
747188	2315	2010	07	02	  98.3	  21.2	Sunny
747188	2315	2010	07	03	  91.5	  31.7	Sunny
747188	2315	2010	07	04	  89.8	  51.0	Sunny
747188	2315	2010	07	05	  90.7	  44.8	Sunny
747188	2315	2010	07	06	  92.0	  35.6	Sunny
747188	2315	2010	07	07	  92.0	  37.3	Sunny
747188	2315	2010	07	08	  95.0	  33.1	Sunny
747188	2315	2010	07	09	  99.1	  36.9	Sunny
747188	2315	2010	07	10	 100.7	  44.2	Sunny
747188	2315	2010	07	11	  99.5	  57.0	Sunny
747188	2315	2010	07	12	  96.9	  58.6	Sunny
747188	2315	2010	07	13	  99.7	  54.4	Sunny
747188	2315	2010	07	14	 100.8	  56.3	Sunny
747188	2315	2010	07	15	 102.7	  60.2	Sunny
747188	2315	2010	07	16	 100.0	  59.3	Sunny
747188	2315	2010	07	17	 101.1	  61.4	Sunny
747188	2315	2010	07	18	  99.7	  63.8	Sunny
747188	2315	2010	07	19	 101.5	  60.2	Sunny
747188	2315	2010	07	20	 101.0	  56.8	Sunny
747188	2315	2010	07	21	  99.2	  53.1	Sunny
747188	2315	2010	07	22	  96.9	  58.8	Sunny
747188	2315	2010	07	23	  97.3	  55.9	Sunny
747188	2315	2010	07	24	  98.8	  56.8	Sunny
747188	2315	2010	07	25	 101.2	  54.9	Sunny
747188	2315	2010	07	26	  97.6	  57.3	Sunny
747188	2315	2010	07	27	  94.7	  54.7	Sunny
747188	2315	2010	07	28	  94.5	  58.2	Sunny
747188	2315	2010	07	29	  97.0	  62.1	Sunny
747188	2315	2010	07	30	  93.5	  65.9	Sunny
747188	2315	2010	07	31	  93.8	  60.6	Sunny
747188	2315	2010	08	01	  92.0	  48.8	Sunny
747188	2315	2010	08	02	  92.8	  54.6	Sunny
747188	2315	2010	08	03	  95.4	  49.2	Sunny
747188	2315	2010	08	04	  97.6	  48.8	Sunny
747188	2315	2010	08	05	  97.3	  36.4	Sunny
747188	2315	2010	08	06	  96.2	  39.9	Sunny
747188	2315	2010	08	07	  94.7	  55.1	Sunny
747188	2315	2010	08	08	  91.5	  48.1	Sunny
747188	2315	2010	08	09	  89.8	  36.0	Sunny
747188	2315	2010	08	10	  92.6	  33.0	Sunny
747188	2315	2010	08	11	  94.6	  22.7	Sunny
747188	2315	2010	08	12	  93.6	  23.8	Sunny
747188	2315	2010	08	13	  93.3	  19.6	Sunny
747188	2315	2010	08	14	  96.1	  29.3	Sunny
747188	2315	2010	08	15	  96.9	  45.6	Sunny
747188	2315	2010	08	16	  97.3	  67.7	Sunny
747188	2315	2010	08	17	  97.7	  65.3	Sunny
747188	2315	2010	08	18	  93.2	  65.6	Sunny
747188	2315	2010	08	19	 100.3	  56.7	Sunny
747188	2315	2010	08	20	  99.2	  57.7	Sunny
747188	2315	2010	08	21	  98.6	  64.8	Sunny
747188	2315	2010	08	22	  95.0	  66.5	Sunny
747188	2315	2010	08	23	  99.1	  58.9	Sunny
747188	2315	2010	08	24	 103.1	  48.4	Sunny
747188	2315	2010	08	25	 101.1	  59.0	Sunny
747188	2315	2010	08	26	 100.8	  56.4	Sunny
747188	2315	2010	08	27	  94.3	  66.2	Sunny
747188	2315	2010	08	28	  92.7	  65.4	Sunny
747188	2315	2010	08	29	  85.8	  28.9	Sunny
747188	2315	2010	08	30	  80.3	  45.1	Sunny
747188	2315	2010	08	31	  84.6	  37.8	Sunny
747188	2315	2010	09	01	  89.1	  39.1	Sunny
747188	2315	2010	09	02	  92.9	  34.6	Sunny
747188	2315	2010	09	03	  92.9	  30.7	Sunny
747188	2315	2010	09	04	  93.8	  32.4	Sunny
747188	2315	2010	09	05	  97.4	  50.5	Sunny
747188	2315	2010	09	06	  95.3	  52.0	Sunny
747188	2315	2010	09	07	  93.1	  44.2	Sunny
747188	2315	2010	09	08	  84.6	  39.3	Sunny
747188	2315	2010	09	09	  82.6	  44.4	Sunny
747188	2315	2010	09	10	  80.4	  34.3	Sunny
747188	2315	2010	09	11	  84.3	  32.3	Sunny
747188	2315	2010	09	12	  86.9	  31.2	Sunny
747188	2315	2010	09	13	  89.9	  32.3	Sunny
747188	2315	2010	09	14	  92.3	  41.9	Sunny
747188	2315	2010	09	15	  93.5	  44.2	Sunny
747188	2315	2010	09	16	  88.9	  25.0	Sunny
747188	2315	2010	09	17	  89.3	  28.4	Sunny
747188	2315	2010	09	18	  86.7	  11.9	Sunny
747188	2315	2010	09	19	  87.2	  16.9	Sunny
747188	2315	2010	09	20	  93.6	  23.8	Sunny
747188	2315	2010	09	21	  92.5	  53.4	Sunny
747188	2315	2010	09	22	  86.9	  32.4	Sunny
747188	2315	2010	09	23	  80.1	  34.6	Sunny
747188	2315	2010	09	24	  85.2	  28.6	Sunny
747188	2315	2010	09	25	  87.9	  28.7	Sunny
747188	2315	2010	09	26	  91.9	  33.3	Sunny
747188	2315	2010	09	27	  93.0	  44.6	Sunny
747188	2315	2010	09	28	  92.6	  55.1	Sunny
747188	2315	2010	09	29	  87.2	  60.7	Sunny
747188	2315	2010	09	30	  90.0	  53.3	Sunny
747188	2315	2010	10	02	  84.8	  54.4	Sunny
747188	2315	2010	10	03	  83.6	  58.7	Sunny
747188	2315	2010	10	04	  86.7	  57.3	Sunny
747188	2315	2010	10	05	  72.9	  44.2	Sunny
747188	2315	2010	10	06	  67.7	  42.0	Sunny
747188	2315	2010	10	07	  68.5	  39.8	Sunny
747188	2315	2010	10	08	  71.7	  36.6	Sunny
747188	2315	2010	10	09	  75.0	  33.8	Sunny
747188	2315	2010	10	10	  81.3	  35.8	Sunny
747188	2315	2010	10	11	  80.7	  35.0	Sunny
747188	2315	2010	10	12	  80.8	  37.6	Sunny
747188	2315	2010	10	13	  87.4	  33.2	Sunny
747188	2315	2010	10	14	  87.0	  34.7	Sunny
747188	2315	2010	10	15	  83.6	  50.3	Sunny
747188	2315	2010	10	16	  82.3	  50.4	Sunny
747188	2315	2010	10	17	  83.3	  54.0	Sunny
747188	2315	2010	10	18	  76.3	  54.5	Sunny
747188	2315	2010	10	19	  75.0	  55.2	Sunny
747188	2315	2010	10	20	  68.1	  53.4	Sunny
747188	2315	2010	10	21	  63.3	  54.1	Sunny
747188	2315	2010	10	22	  69.5	  52.1	Sunny
747188	2315	2010	10	23	  68.0	  50.2	Sunny
747188	2315	2010	10	24	  67.9	  49.7	Sunny
747188	2315	2010	10	25	  72.1	  49.6	Sunny
747188	2315	2010	10	26	  68.7	  35.3	Sunny
747188	2315	2010	10	27	  68.6	  21.4	Sunny
747188	2315	2010	10	28	  65.5	  18.0	Sunny
747188	2315	2010	10	29	  69.4	  25.7	Sunny
747188	2315	2010	10	30	  71.7	  37.6	Sunny
747188	2315	2010	10	31	  66.8	  38.7	Sunny
747188	2315	2010	11	01	  69.2	  34.2	Sunny
747188	2315	2010	11	02	  75.7	  28.4	Sunny
747188	2315	2010	11	03	  75.3	  28.3	Sunny
747188	2315	2010	11	04	  76.4	  33.2	Sunny
747188	2315	2010	11	05	  72.5	  31.2	Sunny
747188	2315	2010	11	06	  69.9	  32.7	Sunny
747188	2315	2010	11	07	  70.3	  40.2	Sunny
747188	2315	2010	11	08	  70.3	  42.3	Sunny
747188	2315	2010	11	09	  63.4	  24.4	Sunny
747188	2315	2010	11	10	  57.0	  19.3	Sunny
747188	2315	2010	11	11	  63.1	  28.0	Sunny
747188	2315	2010	11	12	  63.5	  21.2	Sunny
747188	2315	2010	11	13	  60.1	  16.8	Sunny
747188	2315	2010	11	14	  67.0	  22.2	Sunny
747188	2315	2010	11	15	  66.4	  29.5	Sunny
747188	2315	2010	11	16	  65.2	  34.1	Sunny
747188	2315	2010	11	17	  66.3	  40.2	Sunny
747188	2315	2010	11	18	  64.7	  30.4	Sunny
747188	2315	2010	11	19	  61.1	  27.7	Sunny
747188	2315	2010	11	20	  65.8	  41.1	Sunny
747188	2315	2010	11	21	  64.2	  42.1	Sunny
747188	2315	2010	11	22	  54.3	  30.6	Sunny
747188	2315	2010	11	23	  48.9	  26.2	Sunny
747188	2315	2010	11	24	  54.3	  35.3	Sunny
747188	2315	2010	11	25	  51.5	   0.2	Sunny
747188	2315	2010	11	26	  46.7	  -7.4	Sunny
747188	2315	2010	11	27	  45.0	  -3.3	Sunny
747188	2315	2010	11	28	  55.1	  21.9	Sunny
747188	2315	2010	11	29	  50.9	  10.4	Sunny
747188	2315	2010	11	30	  48.3	   7.2	Sunny
747188	2315	2010	12	01	  47.8	   3.1	Sunny
747188	2315	2010	12	02	  51.8	   0.5	Sunny
747188	2315	2010	12	03	  53.2	   7.5	Sunny
747188	2315	2010	12	04	  50.0	  12.1	Sunny
747188	2315	2010	12	05	  51.9	  14.6	Sunny
747188	2315	2010	12	06	  59.9	  22.5	Sunny
747188	2315	2010	12	07	  60.2	  35.3	Sunny
747188	2315	2010	12	08	  58.2	  31.3	Sunny
747188	2315	2010	12	09	  55.1	  25.9	Sunny
747188	2315	2010	12	10	  58.2	  30.2	Sunny
747188	2315	2010	12	11	  62.0	  37.1	Sunny
747188	2315	2010	12	12	  68.0	  35.1	Sunny
747188	2315	2010	12	13	  63.0	  35.8	Sunny
747188	2315	2010	12	14	  57.2	  33.3	Sunny
747188	2315	2010	12	15	  61.6	  38.4	Sunny
747188	2315	2010	12	16	  58.2	  46.0	Sunny
747188	2315	2010	12	17	  51.8	  46.2	Sunny
747188	2315	2010	12	18	  61.5	  47.6	Sunny
747188	2315	2010	12	19	  62.8	  50.3	Sunny
747188	2315	2010	12	20	  63.9	  50.0	Sunny
747188	2315	2010	12	21	  62.2	  52.8	Sunny
747188	2315	2010	12	22	  58.1	  54.8	Rain
747188	2315	2010	12	23	  53.3	  48.0	Sunny
747188	2315	2010	12	24	  53.6	  47.3	Sunny
747188	2315	2010	12	25	  54.8	  46.3	Sunny
747188	2315	2010	12	26	  55.3	  45.5	Sunny
747188	2315	2010	12	27	  56.5	  37.3	Sunny
747188	2315	2010	12	28	  53.5	  33.6	Sunny
747188	2315	2010	12	29	  53.9	  40.4	Sunny
747188	2315	2010	12	30	  51.1	  25.7	Sunny
747188	2315	2010	12	31	  42.0	  15.7	Sunny
725940	2421	2010	01	01	  55.0	  52.4	Sunny
725940	2421	2010	01	03	  48.0	  43.0	Sunny
725940	2421	2010	01	04	  52.2	  45.8	Sunny
725940	2421	2010	01	06	  56.4	  53.3	Sunny
725940	2421	2010	01	07	  52.0	  51.3	Sunny
725940	2421	2010	01	08	  55.3	  52.8	Fog
725940	2421	2010	01	10	  53.0	  50.2	Sunny
725940	2421	2010	01	11	  55.0	  49.7	Sunny
725940	2421	2010	01	12	  57.7	  51.3	Sunny
725940	2421	2010	01	13	  55.8	  50.3	Sunny
725940	2421	2010	01	14	  50.0	  46.0	Sunny
725940	2421	2010	01	15	  50.0	  44.3	Sunny
725940	2421	2010	01	16	  55.0	  42.5	Sunny
725940	2421	2010	01	17	  51.6	  46.8	Sunny
725940	2421	2010	01	18	  53.5	  44.8	Rain
725940	2421	2010	01	19	  48.5	  45.3	Rain
725940	2421	2010	01	20	  48.0	  39.2	Sunny
725940	2421	2010	01	22	  46.8	  41.4	Sunny
725940	2421	2010	01	23	  46.8	  39.0	Rain
725940	2421	2010	01	24	  49.5	  40.2	Rain
725940	2421	2010	01	25	  52.0	  46.0	Rain
725940	2421	2010	01	27	  45.0	  42.0	Sunny
725940	2421	2010	01	28	  45.7	  41.8	Sunny
725940	2421	2010	01	29	  51.6	  45.2	Sunny
725940	2421	2010	01	31	  47.0	  42.8	Sunny
725940	2421	2010	02	01	  49.2	  44.5	Rain
725940	2421	2010	02	02	  51.0	  46.8	Rain
725940	2421	2010	02	04	  53.0	  43.6	Sunny
725940	2421	2010	02	06	  52.2	  42.4	Rain
725940	2421	2010	02	08	  49.2	  44.0	Sunny
